what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.106.v20090814,"org.eclipse.jst.server.tomcat.core",1276490029316
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1276490030332
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1276490030338
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1276490031105
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1276490031112
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1276490031114
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1276490031199
started,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1276490031255
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1276490031260
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1276490031269
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1276490031280
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276490538949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276491418265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276491419166
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492698680
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492706591
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492723504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492724762
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492732799
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492734388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492785818
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276492786219
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276493179453
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1276493183033
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276493189737
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276493198298
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276493199263
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276493992184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494005447
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494008939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494011514
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494020542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494021061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494024071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494024532
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494067447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276494072789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276500837078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276500837628
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276500846853
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276500873203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1276501067150
